stop_id,stop_name,stop_lat,stop_lon,location_type
2470,"MONROE&&PACHECO",-34.5730930327,-58.4842319285,0
2474,"DEL LIBERTADOR AV.&&ISABEL, INFANTA AV.",-34.5718228692,-58.4217436106,0
2480,"CONDE&&ELCANO AV.",-34.573221955,-58.4595343738,0
2486,"BUCARELLI&&RIVERA, PEDRO I., DR.",-34.5733277508,-58.490664635,0
2487,"FOREST AV.&&PINO, VIRREY DEL",-34.5733361396,-58.4660378516,0
2488,"CERETTI&&CONGRESO AV.",-34.5733363179,-58.4969608106,0
2489,"EZEIZA&&ZAMUDIO",-34.5733402162,-58.5050838655,0
2495,"DEL LIBERTADOR AV.&&DORREGO AV.",-34.5707864464,-58.424105683,0
2501,"DE LOS CONSTITUYENTES AV.&&IBERA",-34.5735496659,-58.5029456517,0
2502,"COMBATIENTES DE MALVINAS AV.&&OLAZABAL AV.",-34.5735640067,-58.4807875444,0
2503,"CLAY&&HUERGO",-34.5735742323,-58.4307604426,0
2509,"DEL LIBERTADOR AV.&&GODOY CRUZ",-34.5723640877,-58.4205504939,0
2525,"DORREGO AV.&&HUERGO",-34.573990556,-58.4299293402,0
2529,"ANDONAEGUI&&RIVERA, PEDRO I., DR.",-34.5739361008,-58.4917734175,0
2532,"FREIRE, RAMON, CAP. GRAL.&&LORETO, VIRREY",-34.5739995705,-58.4551057916,0
2533,"HEREDIA&&PINO, VIRREY DEL",-34.5740027413,-58.4671903037,0
2540,"BUCARELLI&&CULLEN",-34.5740788852,-58.4900618469,0
2546,"CAMPOS, LUIS M. AV.&&CLAY",-34.5741435088,-58.4319899585,0
2547,"DEL LIBERTADOR AV.&&FRAY JUSTO SANTAMARIA DE ORO",-34.5729715092,-58.4192068896,0
2552,"BAUNESS&&ROOSEVELT FRANKLIN D. AV.",-34.5742593284,-58.4883215049,0
2553,"ALBARELLOS AV.&&ZAMUDIO",-34.5742571383,-58.5042450296,0
2555,"MONROE&&TRIUNVIRATO AV.",-34.5743107015,-58.4863606107,0
2566,"DEMARIA&&GODOY CRUZ",-34.5744855958,-58.4217367517,0
2570,"CAMPOS, LUIS M. AV.&&DORREGO AV.",-34.5745097491,-58.4315831989,0
2574,"DEL LIBERTADOR AV.&&SARMIENTO AV.",-34.5745373658,-58.4148811868,0
2576,"BULLRICH, INT. AV.&&CERVIÑO AV.",-34.5745562389,-58.4249896121,0
2580,"OLAZABAL AV.&&PACHECO",-34.5747797553,-58.4828909563,0
2586,"ACHEGA&&CONGRESO AV.",-34.5747105942,-58.4995816841,0
2591,"BUCARELLI&&ROOSEVELT FRANKLIN D. AV.",-34.5748672069,-58.4894291758,0
2597,"DE LOS CONSTITUYENTES AV.&&LARSEN",-34.5746848755,-58.5014746505,0
2606,"DE LOS INCAS AV.&&FOREST AV.",-34.5750085978,-58.4633561067,0
2607,"AVILES, VIRREY&&ELCANO AV.",-34.5750212254,-58.4598507551,0
2615,"AUTOPISTA ARTURO ILLIA&&OBLIGADO RAFAEL, AV.COSTAN",-34.5721906073,-58.3952092485,0
2616,"CASTILLO, RAMON S., PRES. AV.&&SIN NOMBRE OFICIAL ",-34.5750556966,-58.3903893096,0
2617,"BURELA&&RIVERA, PEDRO I., DR.",-34.5751315116,-58.4939542431,0
2629,"CESPEDES&&FREIRE, RAMON, CAP. GRAL.",-34.5753031407,-58.4526699078,0
2632,"CAMPOS, LUIS M. AV.&&RAVIGNANI, EMILIO, DR.",-34.5747532748,-58.4313127051,0
2649,"ARTIGAS, JOSE GERVASIO, GRAL.&&ESCOBAR",-34.5756129674,-58.5047881201,0
2650,"ALBARELLOS AV.&&ESTADO PLURINACIONAL DE BOLIVIA",-34.5756142593,-58.5065443847,0
2655,"ELCANO AV.&&MARTINEZ, ENRIQUE, GRAL.",-34.5756473649,-58.4598676721,0
2670,"ALVAREZ THOMAS AV.&&ECHEVERRIA",-34.575872938,-58.4774282301,0
2672,"CERVIÑO AV.&&FRAY JUSTO SANTAMARIA DE ORO",-34.5759041771,-58.4212146477,0
2701,"BLANCO ENCALADA&&BUCARELLI",-34.5762765522,-58.4876187637,0
2702,"BUCARELLI&&MONROE",-34.5754361797,-58.4883353947,0
2706,"ALBARELLOS AV.&&CONDARCO",-34.5762962523,-58.5076989876,0
2711,"COCHRANE&&ZAMUDIO",-34.5763506182,-58.5023463147,0
2716,"DEL LIBERTADOR AV.&&REPUBLICA DE LA INDIA",-34.5757966961,-58.4131614802,0
2719,"CERETTI&&CULLEN",-34.5764766975,-58.4944365481,0
2724,"AIZPURUA&&RIVERA, PEDRO I., DR.",-34.5765516339,-58.4965519835,0
2732,"ALBARELLOS AV.&&EL GAUCHO",-34.5766389346,-58.5082771059,0
2736,"DE LOS CONSTITUYENTES AV.&&NAHUEL HUAPI",-34.5767289489,-58.4988448999,0
2744,"GODOY CRUZ&&JUNCAL",-34.5767945488,-58.4235320779,0
2745,"DEL LIBERTADOR AV.&&REPUBLICA ARABE SIRIA",-34.5767997976,-58.4109418477,0
2748,"AVILES, VIRREY&&FOREST AV.",-34.5768374246,-58.4616058631,0
2750,"DELGADO&&OLAGUER Y FELIU, VIRREY",-34.5769095704,-58.4597925257,0
2752,"ALTOLAGUIRRE&&MONROE",-34.5769557901,-58.4909309534,0
2754,"ALBARELLOS AV.&&TERRADA",-34.5769780952,-58.5088493523,0
2771,"NEWBERY, JORGE&&ZAPIOLA",-34.5771507571,-58.4457426548,0
2778,"ALVAREZ THOMAS AV.&&LA PAMPA",-34.577190486,-58.4755943365,0
2797,"JURAMENTO&&TRIUNVIRATO AV.",-34.5775151213,-58.4814013924,0
2810,"ALVAREZ THOMAS AV.&&PINO, VIRREY DEL",-34.5776592034,-58.4735687093,0
2826,"ALTOLAGUIRRE&&BLANCO ENCALADA",-34.5778050525,-58.4902079528,0
2833,"FITZ ROY&&SANTA FE AV.",-34.5774854986,-58.4286857177,0
2843,"CARACAS&&OBISPO SAN ALBERTO",-34.5779980584,-58.4990840938,0
2860,"ALVAREZ THOMAS AV.&&DONADO",-34.5782734262,-58.470873513,0
2866,"ALVAREZ THOMAS AV.&&FOREST AV.",-34.5782953834,-58.4602255025,0
2878,"ECHEVERRIA&&TRIUNVIRATO AV.",-34.5783921543,-58.4801062223,0
2902,"GODOY CRUZ&&SANTA FE AV.",-34.5786634435,-58.4252545657,0
2907,"FREIRE, RAMON, CAP. GRAL.&&MATIENZO, BENJAMIN, TEN",-34.5786929355,-58.445506144,0
2911,"CABEZON, JOSE LEON&&CARACAS",-34.5787285459,-58.4984232715,0
2913,"DEL LIBERTADOR AV.&&SALGUERO, JERONIMO",-34.5786726233,-58.406928739,0
2918,"ALVAREZ THOMAS AV.&&HOLMBERG",-34.5788163145,-58.468327699,0
2923,"ALVAREZ THOMAS AV.&&PEREZ, GREGORIA",-34.5789163408,-58.4559717262,0
2930,"ALVAREZ THOMAS AV.&&TRONADOR",-34.5790203352,-58.4660231378,0
2935,"BLANCO ENCALADA&&CERETTI",-34.5790594481,-58.4923348115,0
2937,"AIZPURUA&&MONROE",-34.5790686221,-58.4945400271,0
2940,"LA PAMPA&&TRIUNVIRATO AV.",-34.579125134,-58.4789879262,0
2951,"FRAY JUSTO SANTAMARIA DE ORO&&SANTA FE AV.",-34.5791629789,-58.4242582138,0
2953,"CONDE&&NEWBERY, JORGE",-34.5792400407,-58.4468862038,0
2991,"GAVILAN&&GRIVEO",-34.5796573824,-58.4958240476,0
3001,"CABELLO&&LAFINUR",-34.5797303252,-58.4139332476,0
3010,"ALVAREZ THOMAS AV.&&PALPA",-34.5798333989,-58.4530215723,0
3017,"CERVIÑO AV.&&SCALABRINI ORTIZ, RAUL",-34.579877193,-58.409834747,0
3038,"GUTIERREZ, JUAN MARIA&&REPUBLICA DE LA INDIA",-34.5800787448,-58.4159719084,0
3043,"ARTIGAS, JOSE GERVASIO, GRAL.&&D'ARIENZO JUAN",-34.5801411397,-58.5006865788,0
3050,"CUENCA&&PAZ, GRAL. AV.",-34.5802334324,-58.5138726962,0
3051,"ALBARELLOS AV.&&PAZ, GRAL. AV.",-34.5798213218,-58.5136786586,0
3058,"CARACAS&&GRIVEO",-34.5803549765,-58.4969536779,0
3100,"CHARLONE&&ZABALA",-34.5807557755,-58.4579834573,0
3138,"GRIVEO&&ZAMUDIO",-34.5810565725,-58.498089885,0
3159,"DE LOS INCAS AV.&&TRIUNVIRATO AV.",-34.5812697,-58.4743102605,0
3160,"ALVAREZ THOMAS AV.&&GARCIA, TEODORO",-34.5800988244,-58.4521940213,0
3189,"LAS HERAS GENERAL AV.&&REPUBLICA DE LA INDIA",-34.5815737267,-58.4169532188,0
3199,"BARZANA&&ECHEVERRIA",-34.5816743838,-58.4858760349,0
3632,"FOREST AV.&&GUEVARA",-34.5856765047,-58.4535163412,0
3204,"LAFINUR&&LAS HERAS GENERAL AV.",-34.5816844699,-58.4152280994,0
3208,"GIRIBONE&&LACROZE, FEDERICO AV.",-34.5817032463,-58.4517131586,0
3215,"LAS HERAS GENERAL AV.&&REPUBLICA ARABE SIRIA",-34.5817486507,-58.4142284477,0
3225,"LAS HERAS GENERAL AV.&&UGARTECHE",-34.5818461306,-58.4127085314,0
3228,"CALZADA CIRCULAR PLAZA ITALIA&&SANTA FE AV.",-34.5818627216,-58.4207537283,0
3236,"LAS HERAS GENERAL AV.&&SCALABRINI ORTIZ, RAUL",-34.5819777791,-58.411098761,0
3259,"LAS HERAS GENERAL AV.&&SALGUERO, JERONIMO",-34.582236477,-58.4101916181,0
3264,"FRANCO&&NAZCA",-34.5814802194,-58.5065339696,0
3269,"GURRUCHAGA&&SANTA FE AV.",-34.5823463581,-58.4200547683,0
3277,"HUMBOLDT&&NICARAGUA",-34.5824052197,-58.4325593021,0
3278,"ARAOZ&&SALGUERO, JERONIMO",-34.582404533,-58.4102486447,0
3289,"LAS HERAS GENERAL AV.&&PAUNERO",-34.5825406267,-58.4092050834,0
3301,"BARZANA&&LA PAMPA",-34.5826750372,-58.4850949965,0
3304,"FRAGA&&HOLMBERG",-34.582718071,-58.4684876698,0
3312,"FRAGA&&TRONADOR",-34.5827841332,-58.466227188,0
3314,"BURELA&&ECHEVERRIA",-34.5827828311,-58.487824586,0
3322,"FRAGA&&HEREDIA",-34.5828667755,-58.4633943431,0
3330,"CABEZON, JOSE LEON&&NAZCA",-34.5829362684,-58.5052186873,0
3335,"COUTURE, EDUARDO J.&&ROMERO, FRANCISCO",-34.5829554585,-58.3893962357,0
3340,"CHARCAS&&THAMES",-34.5830160213,-58.424021607,0
3356,"BULNES&&LAS HERAS GENERAL AV.",-34.5831597315,-58.4071969894,0
3360,"FOREST AV.&&PALPA",-34.583194014,-58.4557704877,0
3369,"ANTARTIDA ARGENTINA AV.&&ZANNI PEDRO COMODORO",-34.583845679,-58.3730793446,0
3370,"ANTARTIDA ARGENTINA AV.&&CASTILLO, RAMON S., PRES.",-34.5810081517,-58.3742490839,0
3371,"LACROZE, FEDERICO AV.&&ROSETI",-34.5833307661,-58.452767061,0
3390,"LAS HERAS GENERAL AV.&&SANCHEZ DE BUSTAMANTE",-34.5834269082,-58.4020469877,0
3392,"BILLINGHURST&&LAS HERAS GENERAL AV.",-34.5834423241,-58.4040296425,0
3399,"ARMENIA&&SANTA FE AV.",-34.5835812945,-58.4182588696,0
3415,"AREVALO&&VEGA, NICETO, CNEL. AV.",-34.583742527,-58.4436085641,0
3417,"PLAZA&&TRIUNVIRATO AV.",-34.5837740474,-58.4673939225,0
3421,"BURELA&&LA PAMPA",-34.5837987809,-58.4870325808,0
3425,"LAS HERAS GENERAL AV.&&PACHECO DE MELO, JOSE ANDRE",-34.5832476298,-58.4069117711,0
3444,"LLAVALLOL&&PAZ, GRAL. AV.",-34.5832236805,-58.515257389,0
3453,"ELCANO AV.&&GUEVARA",-34.5840461319,-58.4605351458,0
3459,"ARAOZ&&JUNCAL",-34.5840625931,-58.4125718875,0
3469,"CABRERA, JOSE A.&&CARRANZA, ANGEL JUSTINIANO",-34.5841691939,-58.4402171675,0
3471,"ESTADO PLURINACIONAL DE BOLIVIA&&MOSCONI GENERAL A",-34.58418143,-58.498784126,0
3482,"ARTIGAS, JOSE GERVASIO, GRAL.&&MISTRAL, GABRIELA",-34.5842978768,-58.4969144811,0
3483,"VALLEJOS&&ZAMUDIO",-34.5843167366,-58.4951272177,0
3489,"FRAGA&&LACROZE, FEDERICO AV.",-34.584358094,-58.4534323688,0
3491,"MALABIA&&SANTA FE AV.",-34.5843663741,-58.4171148134,0
3498,"LAS HERAS GENERAL AV.&&TAGLE",-34.584471517,-58.4005468355,0
3499,"AVALOS&&DEL TEMPLE",-34.5844982169,-58.4776355796,0
3500,"RAVIGNANI, EMILIO, DR.&&VEGA, NICETO, CNEL. AV.",-34.5844991214,-58.4425236742,0
3508,"ESTOMBA&&TRIUNVIRATO AV.",-34.5845901065,-58.4648843669,0
3533,"BAUNESS&&DE LOS INCAS AV.",-34.5847519367,-58.4789223969,0
3534,"COCHRANE&&PAZ, GRAL. AV.",-34.5847583123,-58.5160163417,0
3541,"FIGUEROA ALCORTA, PRES. AV.&&VAZ FERREIRA, CARLOS,",-34.5847960958,-58.3892315457,0
3556,"FITZ ROY&&GORRITI",-34.5849221891,-58.4371901569,0
3559,"BONPLAND&&CABRERA, JOSE A.",-34.5849435124,-58.4391700424,0
3565,"BUCARELLI&&VICTORICA, BENJAMIN, GENERAL, AV.",-34.5850265236,-58.4794297685,0
3577,"14 DE JULIO&&TRIUNVIRATO AV.",-34.5851344865,-58.4620563912,0
3580,"SANTA FE AV.&&SCALABRINI ORTIZ, RAUL",-34.5851517179,-58.4159536205,0
3582,"FOREST AV.&&LACROZE, FEDERICO AV.",-34.5851816719,-58.4539657335,0
3587,"CARRANZA, ANGEL JUSTINIANO&&VEGA, NICETO, CNEL. AV",-34.5852469758,-58.441451369,0
3616,"BALLIVIAN&&DE LOS CONSTITUYENTES AV.",-34.5855507159,-58.4880857877,0
3634,"CONDARCO&&MISTRAL, GABRIELA",-34.5856987364,-58.4991781644,0
3649,"ARAOZ&&SANTA FE AV.",-34.5857893804,-58.4149915727,0
3665,"BONPLAND&&VEGA, NICETO, CNEL. AV.",-34.5859942574,-58.440379811,0
3671,"GUEMES&&SCALABRINI ORTIZ, RAUL AV.",-34.5860767359,-58.417432926,0
3675,"FOREST AV.&&OLLEROS",-34.5861228176,-58.4531110575,0
3743,"FITZ ROY&&VEGA, NICETO, CNEL. AV.",-34.5867613834,-58.4392797878,0
3773,"GUEVARA&&NEWBERY, JORGE AV.",-34.5869534716,-58.4502136804,0
3778,"BAUNESS&&LLERENA",-34.5869860965,-58.4768602774,0
3780,"SALGUERO, JERONIMO&&SANTA FE AV.",-34.5870035918,-58.4131576451,0
3785,"MONTENEGRO&&TRONADOR",-34.5870552253,-58.469287086,0
3788,"CORRIENTES AV.&&LACROZE, FEDERICO AV.",-34.5869815755,-58.4551189932,0
3794,"LA BLANQUEADA&&PAZ, GRAL. AV.",-34.5870980897,-58.5171055447,0
3806,"LAPRIDA&&LAS HERAS GENERAL AV.",-34.5865467579,-58.3982467109,0
3826,"GRIVEO&&ZEBALLOS, ESTANISLAO S.",-34.5874461948,-58.5084161909,0
3843,"CALLAO AV.&&POSADAS",-34.5875455986,-58.3870874492,0
3849,"DORREGO AV.&&FRAGA",-34.5876527059,-58.4457048527,0
3868,"CORRIENTES AV.",-34.5877539801,-58.4540832965,0
3871,"PARAGUAY&&SCALABRINI ORTIZ, RAUL AV.",-34.5877879047,-58.4201695446,0
3874,"ARENAL, CONCEPCION&&GUEVARA",-34.5878147223,-58.4481130947,0
3893,"LAS HERAS GENERAL AV.&&PUEYRREDON AV.",-34.5874088651,-58.3972903801,0
3906,"MANSILLA, LUCIO NORBERTO, GENERAL&&SCALABRINI ORTI",-34.5873536355,-58.4194750156,0
3913,"BULNES&&SANTA FE AV.",-34.5880729372,-58.4115448955,0
3919,"DEL LIBERTADOR AV.&&RODRIGUEZ PEÑA",-34.5870348502,-58.3850287835,0
3929,"CORRIENTES AV.&&MAURE",-34.5882376858,-58.4527775117,0
3955,"ANASAGASTI&&SANTA FE AV.",-34.5884006891,-58.4110485918,0
3974,"GAVILAN&&SOLANO LOPEZ, F., MARISCAL",-34.5886157071,-58.4876988255,0
3976,"GUATEMALA&&SCALABRINI ORTIZ, RAUL AV.",-34.5886138717,-58.4214906082,0
3983,"COMBATE DE COSTA BRAVA&&PY, COMODORO AV.",-34.588606155,-58.3691886759,0
3988,"CORRIENTES AV.",-34.5883790418,-58.451423042,0
3992,"CORRIENTES AV.&&NEWBERY, JORGE AV.",-34.5886905321,-58.4507684364,0
4006,"DEL LIBERTADOR AV.&&MONTEVIDEO",-34.5876779712,-58.3838474616,0
4008,"CANTILO&&LAS HERAS GENERAL AV.",-34.5880231751,-58.3965202865,0
4010,"ANTARTIDA ARGENTINA AV.",-34.5878229091,-58.3715092759,0
4052,"CHORROARIN AV.&&MORLOTE",-34.589249314,-58.4730861212,0
4057,"ANTARTIDA ARGENTINA AV.&&RAMOS MEJIA, JOSE MARIA, ",-34.5892899872,-58.3718770288,0
4079,"CORBETA URUGUAY&&PY, COMODORO AV.",-34.5894321161,-58.3695455444,0
4080,"CORBETA URUGUAY&&PY, COMODORO AV.",-34.5855126474,-58.3663091656,0
4089,"PAZ, GRAL. AV.&&SAN MARTIN AV.",-34.5895214954,-58.5182490218,0
4104,"DEL LIBERTADOR AV.&&LIBERTAD",-34.588226616,-58.3828394984,0
4113,"TRIUNVIRATO AV. 2775",-34.5850561681,-58.461625437,0
4121,"NICARAGUA&&SCALABRINI ORTIZ, RAUL AV.",-34.5897456642,-58.423206495,0
4132,"ARENAL, CONCEPCION&&CORRIENTES AV.",-34.5898892912,-58.4495171683,0
4150,"SOLANO LOPEZ, F., MARISCAL&&ZAMUDIO",-34.5900201854,-58.4899714989,0
4154,"ANTARTIDA ARGENTINA AV.&&SAN MARTIN",-34.5900034651,-58.3707048934,0
4156,"SANCHEZ DE BUSTAMANTE&&SANTA FE AV.",-34.5900417503,-58.4088999675,0
4165,"CERRITO&&DEL LIBERTADOR AV.",-34.5886987253,-58.3819722696,0
4167,"BEIRO, FRANCISCO AV.&&GAVILAN",-34.5901352953,-58.4863286209,0
4174,"ARENAL, CONCEPCION&&CORRIENTES AV.",-34.5902139054,-58.4491741967,0
4181,"DORREGO AV.&&VERA",-34.5898493143,-58.446350711,0
4193,"ANTARTIDA ARGENTINA AV.&&PY, COMODORO AV.",-34.5903136605,-58.3705843959,0
4201,"PELLEGRINI, CARLOS&&POSADAS",-34.5903676938,-58.3814404694,0
4202,"DEL LIBERTADOR AV.&&PELLEGRINI, CARLOS",-34.589277318,-58.380909328,0
4208,"FITZ ROY&&RAMIREZ DE VELASCO, JUAN",-34.5904744978,-58.4441835604,0
4235,"NAVARRO&&ZAMUDIO",-34.5907592871,-58.4892979015,0
4236,"BUCARELLI&&CHORROARIN AV.",-34.5907683234,-58.475033034,0
4251,"AUSTRIA&&SANTA FE AV.",-34.5908687274,-58.4079410049,0
4252,"EL SALVADOR&&SCALABRINI ORTIZ, RAUL AV.",-34.5908782031,-58.4249100803,0
4260,"AYACUCHO&&LAS HERAS GENERAL AV.",-34.5909362699,-58.3929163924,0
4261,"GILARDI, GILARDO&&RAMOS MEJIA, JOSE MARIA, DR. AV.",-34.591108113,-58.3741494076,0
4281,"GUZMAN&&NEWBERY, JORGE AV.",-34.5896778345,-58.4518062322,0
4290,"HUMBOLDT&&RAMIREZ DE VELASCO, JUAN",-34.591314375,-58.4433274668,0
4310,"BEIRO, FRANCISCO AV.&&ZAMUDIO",-34.591532406,-58.4885933057,0
4311,"HONDURAS&&SCALABRINI ORTIZ, RAUL AV.",-34.5915307726,-58.4258918848,0
4315,"CHIVILCOY AV.&&PAZ, GRAL. AV.",-34.5915360412,-58.5191696927,0
4318,"ALVEAR AV.&&CERRITO",-34.591553568,-58.383152135,0
4336,"AGUERO&&SANTA FE AV.",-34.591673093,-58.4071394072,0
4343,"CUENCA&&HABANA",-34.5917018093,-58.5034386408,0
4344,"GALLO&&GUEMES",-34.5917098964,-58.4091017224,0
4350,"CALLAO AV.&&LAS HERAS GENERAL AV.",-34.5917637886,-58.3918944155,0
4353,"ANTARTIDA ARGENTINA AV.&&SAN MARTIN",-34.5903350342,-58.3709574768,0
4361,"GUZMAN&&LEIVA",-34.5918912897,-58.4494516079,0
4365,"LOPEZ, CARLOS ANTONIO&&SAN NICOLAS",-34.5919538368,-58.5135665064,0
4370,"CASTILLO&&THAMES",-34.5920453286,-58.4374615368,0
4371,"DARWIN&&RAMIREZ DE VELASCO, JUAN",-34.5920545522,-58.442624833,0
4385,"GORRITI&&SCALABRINI ORTIZ, RAUL AV.",-34.5921787545,-58.426866809,0
4397,"DEL LIBERTADOR AV.&&ESMERALDA",-34.59107842,-58.377859407,0
4401,"CONCORDIA&&SAN MARTIN AV.",-34.5924017485,-58.5090482644,0
4412,"CAMPANA&&HABANA",-34.5925219422,-58.5047673149,0
4413,"BERUTI&&PUEYRREDON AV.",-34.5925381931,-58.4014888244,0
4414,"BALBOA&&PAZ SOLDAN",-34.5925802261,-58.4660064636,0
4415,"LAPRIDA&&SANTA FE AV.",-34.5925709279,-58.4060845582,0
4416,"LAS HERAS, GENERAL&&RODRIGUEZ PEÑA",-34.5925734733,-58.3908586383,0
4423,"DEL LIBERTADOR AV.&&RAMOS MEJIA, JOSE MARIA, DR. A",-34.5926556043,-58.3754440126,0
4431,"LIBERTAD&&QUINTANA, MANUEL, PRES.",-34.5927371727,-58.3844394275,0
4452,"JUNCAL&&URUGUAY",-34.5928298614,-58.3875701498,0
4455,"9 DE JULIO AV.&&JUNCAL",-34.5928339552,-58.3822139191,0
4456,"JUNCAL&&PELLEGRINI, CARLOS",-34.5928344741,-58.3816190945,0
4461,"BASAVILBASO&&DEL LIBERTADOR AV.",-34.5918540057,-58.3766740882,0
4483,"AGUERO&&CHARCAS",-34.5930833274,-58.4083764797,0
4490,"LADINES&&PAZ, GRAL. AV.",-34.5932507642,-58.5199847787,0
4515,"DORREGO AV.&&RODNEY",-34.5936100811,-58.4497203373,0
4521,"ALEM, LEANDRO N. AV.&&SAN MARTIN",-34.5936445623,-58.3739136803,0
4522,"GILARDI, GILARDO&&SAN MARTIN",-34.5920965396,-58.3726296661,0
4528,"MANSILLA, LUCIO NORBERTO, GENERAL&&SANCHEZ DE BUST",-34.5931058488,-58.4115670664,0
4538,"CAMPANA&&CARRIL, SALVADOR MARIA DEL AV.",-34.5939535265,-58.5034705511,0
4547,"ECUADOR&&SANTA FE AV.",-34.5940773057,-58.4036163947,0
4548,"BULNES&&HONDURAS AV.",-34.5940854315,-58.4164204168,0
4565,"AGUIRRE&&SERRANO",-34.594173058,-58.4389175184,0
4570,"ANCHORENA, TOMAS MANUEL DE, DR.&&CHARCAS",-34.5942093391,-58.4060929727,0
4597,"PUEYRREDON AV.&&SANTA FE AV.",-34.5944423199,-58.4023508412,0
4600,"FLORIDA&&SAN MARTIN",-34.5944775873,-58.3744459895,0
4604,"ARENALES&&MAIPU AV.",-34.5945576384,-58.3768687659,0
4610,"THAMES&&VERA",-34.5945616487,-58.4418811132,0
4630,"RAMIREZ DE VELASCO, JUAN&&SERRANO",-34.5948334956,-58.4400211618,0
4652,"MAIPU AV.&&SANTA FE AV.",-34.5950279427,-58.3776893023,0
4654,"GRIVEO&&PAZ, GRAL. AV.",-34.5950755496,-58.5208083198,0
4658,"FLORIDA&&ROJAS, RICARDO, DR.",-34.5950710829,-58.3746884883,0
4661,"CHORROARIN AV.&&ZABALA, JOAQUIN, DR.",-34.5951147865,-58.4771155028,0
4662,"ESMERALDA&&SANTA FE AV.",-34.5950997106,-58.3785051434,0
4674,"ASUNCION&&CAMPANA",-34.595353538,-58.5022015754,0
4697,"CABRERA, JOSE A.&&PRINGLES",-34.5955304839,-58.4247516714,0
4708,"BRAVO, MARIO&&GORRITI",-34.5955974567,-58.415048829,0
4713,"LIBERTAD&&SANTA FE AV.",-34.5955918494,-58.3843037098,0
7981,"MAZA&&MEXICO",-34.6197304688,-58.4152125623,0
4718,"GURRUCHAGA&&RAMIREZ DE VELASCO, JUAN",-34.5956999721,-58.4392100237,0
4719,"SANTA FE AV.&&TALCAHUANO",-34.595678695,-58.3857516925,0
4725,"PARANA&&SANTA FE AV.",-34.5957639567,-58.3884236894,0
4730,"RIOBAMBA&&SANTA FE AV.",-34.5958084161,-58.3946899214,0
4731,"CHARCAS&&PUEYRREDON AV.",-34.5958242684,-58.4028251973,0
4742,"DELLA PAOLERA, CARLOS M.&&MADERO, EDUARDO AV.",-34.5959269137,-58.3704827799,0
4747,"PAZ, GRAL. AV.",-34.5917636326,-58.5197955621,0
4748,"PAZ, GRAL. AV.",-34.586325677,-58.517218795,0
4753,"CAMPANA&&MORAN, PEDRO",-34.5960411408,-58.5015775833,0
4771,"MAIPU&&SANTA FE AV.",-34.595738489,-58.3769771746,0
4778,"ALVEAR, MARCELO T. DE&&FLORIDA",-34.5962443048,-58.3754175817,0
4779,"ALVEAR, MARCELO T. DE",-34.5962699819,-58.3762634574,0
4786,"CORRIENTES AV.&&SERRANO",-34.596351378,-58.4425916628,0
4806,"MANSILLA, LUCIO NORBERTO, GENERAL&&PUEYRREDON AV.",-34.5965664485,-58.4030799726,0
4810,"ACEVEDO&&RAMIREZ DE VELASCO, JUAN",-34.596614392,-58.4383527822,0
4815,"BULNES&&CABRERA, JOSE A.",-34.596645553,-58.4169987564,0
4833,"LLAVALLOL&&MORAN, PEDRO",-34.5968691771,-58.5029176385,0
4835,"ALVEAR, MARCELO T. DE&&LIBERTAD",-34.5969017181,-58.3841777933,0
4842,"ASUNCION&&CONCORDIA",-34.5970083172,-58.5048740376,0
4858,"LAMARCA, EMILIO&&NUEVA YORK",-34.5971479172,-58.5068352125,0
4859,"BUTTY, E., ING.&&MADERO, EDUARDO AV.",-34.5971347937,-58.3699866468,0
4875,"ALVEAR, MARCELO T. DE&&AYACUCHO",-34.5972977471,-58.3961029807,0
4894,"MALABIA&&RAMIREZ DE VELASCO, JUAN",-34.5975392966,-58.4374843624,0
4895,"PARAGUAY&&PUEYRREDON AV.",-34.5975381069,-58.4034135329,0
4905,"LEIVA&&WARNES AV.",-34.5976949758,-58.4559211942,0
4938,"CORDOBA AV.&&SANCHEZ DE BUSTAMANTE",-34.5979481802,-58.4132550527,0
4956,"CORDOBA AV.&&ECUADOR",-34.5980403603,-58.4055890788,0
4958,"PADILLA&&SERRANO",-34.5980630115,-58.4446934796,0
4959,"ANCHORENA, TOMAS MANUEL DE, DR.&&CORDOBA AV.",-34.5980683763,-58.4081506685,0
4963,"AGUERO&&CORDOBA AV.",-34.5980921446,-58.4102967537,0
4966,"ACEVEDO&&CORRIENTES AV.",-34.5981121961,-58.4406941401,0
4993,"CORDOBA AV.&&MADERO, EDUARDO AV.",-34.5983204749,-58.3695166964,0
5001,"CORDOBA AV.&&PUEYRREDON AV.",-34.5984544707,-58.4037244018,0
5004,"RAMIREZ DE VELASCO, JUAN&&SCALABRINI ORTIZ, RAUL A",-34.5984851064,-58.4365963292,0
5018,"CORDOBA AV.&&SAN MARTIN",-34.5986218328,-58.3741913669,0
5031,"GONZALEZ, JOAQUIN V.&&NUEVA YORK",-34.59875776,-58.5094402645,0
5038,"CORDOBA AV.&&PASO",-34.5987954301,-58.403085688,0
5039,"CORDOBA AV.&&MAIPU",-34.5988074756,-58.3768429879,0
5043,"BULNES&&TUCUMAN",-34.5988771192,-58.4175100323,0
5054,"CORDOBA AV.&&SUIPACHA",-34.5989708384,-58.3797459609,0
5080,"CORDOBA AV.&&LIBERTAD",-34.5991594052,-58.3840323218,0
